date,origin_port,destination_port,transport_mode,product_category,distance_km,weight_mt,fuel_price_index,geopolitical_risk_score,weather_condition,carrier_reliability_score,lead_time_days,disruption
2025-07-29,Los Angeles,Shanghai,Air,Textiles,2282.35,336.22,3.85,5.0,Fog,0.796,0.5,1
2025-05-26,Busan,Los Angeles,Air,Pharmaceuticals,5487.39,278.56,3.74,7.5,Rain,0.805,0.5,0
2024-06-05,Shanghai,Los Angeles,Road,Perishables,9223.37,261.39,3.59,3.8,Clear,0.678,6.35,0
2025-05-09,Shanghai,Busan,Air,Electronics,14071.09,442.45,1.27,9.6,Hurricane,0.715,8.26,1
2024-05-29,Hamburg,Marseille,Road,Textiles,3198.47,97.87,1.67,7.9,Storm,0.596,7.88,1
2024-05-13,Shanghai,Rotterdam,Rail,Textiles,1822.49,487.48,3.18,2.2,Rain,0.798,1.83,0
2025-07-26,Dubai,Hamburg,Road,Pharmaceuticals,6280.61,338.84,3.75,7.8,Fog,0.642,7.89,1
2024-04-03,Busan,Los Angeles,Rail,Electronics,11624.23,236.48,3.18,3.5,Hurricane,0.98,75.89,1
2025-01-20,Rotterdam,Busan,Rail,Electronics,1405.25,123.89,3.98,0.8,Fog,0.639,1.68,0
2024-02-22,Busan,Hamburg,Road,Textiles,7083.02,298.96,4.43,4.7,Fog,0.763,7.51,0
2025-02-24,Hamburg,Singapore,Sea,Electronics,7004.85,146.64,4.22,0.4,Clear,0.85,10.37,0
2024-07-30,Shanghai,Antwerp,Air,Perishables,10239.78,178.46,3.15,5.7,Clear,0.778,0.66,1
2024-02-10,Dubai,Los Angeles,Road,Pharmaceuticals,12519.27,51.48,1.25,8.8,Rain,0.845,11.96,0
2024-11-18,Rotterdam,Dubai,Air,Automotive,3389.42,204.71,3.12,2.5,Clear,0.976,0.5,0
2025-04-07,Shanghai,Los Angeles,Rail,Automotive,9919.68,114.94,2.99,2.4,Fog,0.892,11.29,1
2024-10-19,Antwerp,Busan,Road,Perishables,10203.68,459.18,2.49,3.2,Hurricane,0.952,56.22,1
2025-11-06,Shanghai,Rotterdam,Sea,Textiles,13362.75,194.22,1.86,2.0,Rain,0.899,24.89,0
2024-04-28,Hamburg,Dubai,Air,Electronics,14274.44,178.92,3.9,0.7,Fog,0.718,2.16,0
2024-08-27,Los Angeles,Singapore,Road,Textiles,5734.12,37.03,4.07,9.4,Storm,0.728,14.93,1
2024-01-26,Shanghai,Singapore,Air,Automotive,8958.85,159.14,4.21,2.9,Clear,0.532,1.09,1
2025-11-08,Shanghai,Rotterdam,Rail,Textiles,4573.55,368.83,1.69,1.0,Clear,0.96,3.09,0
2025-05-13,Los Angeles,Shanghai,Rail,Automotive,1637.62,307.92,2.13,7.0,Clear,0.626,1.82,1
2025-05-24,Rotterdam,Los Angeles,Sea,Pharmaceuticals,10440.7,200.76,2.28,0.5,Hurricane,0.624,119.68,1
2025-01-02,Antwerp,Hamburg,Rail,Automotive,13033.19,322.46,2.95,1.1,Fog,0.845,14.74,0
2025-01-23,Singapore,Rotterdam,Sea,Pharmaceuticals,1557.08,360.59,4.18,0.9,Fog,0.856,3.43,0
2024-01-20,Hamburg,Dubai,Sea,Pharmaceuticals,1628.92,369.66,2.16,6.3,Fog,0.771,3.93,0
2025-05-17,Dubai,Hamburg,Rail,Automotive,6012.84,43.3,2.99,2.4,Storm,0.916,13.18,1
2024-12-28,Hamburg,Singapore,Air,Perishables,1909.06,439.0,1.48,6.4,Fog,0.754,0.5,0
2024-06-17,Antwerp,Busan,Road,Perishables,10608.87,42.87,2.04,3.8,Clear,0.509,7.84,1
2024-06-18,Busan,Rotterdam,Air,Pharmaceuticals,3707.54,402.04,2.89,0.4,Fog,0.821,0.5,0
2024-03-18,Rotterdam,Los Angeles,Road,Pharmaceuticals,1966.28,32.98,2.76,7.2,Clear,0.923,2.3,0
2024-05-20,Los Angeles,Antwerp,Sea,Pharmaceuticals,12138.33,268.77,1.21,3.5,Clear,0.71,19.42,0
2025-09-06,Hamburg,Shanghai,Air,Automotive,13683.04,99.04,2.11,5.5,Storm,0.592,2.71,1
2024-12-26,Shanghai,Dubai,Air,Textiles,7158.98,389.48,3.33,0.3,Rain,0.843,0.5,0
2025-09-09,Shanghai,Marseille,Sea,Perishables,14780.45,431.88,2.91,0.5,Hurricane,0.748,168.46,1
2024-01-30,Dubai,Marseille,Sea,Pharmaceuticals,4732.71,242.65,4.1,6.9,Clear,0.727,8.16,0
2025-12-31,Dubai,Shanghai,Sea,Pharmaceuticals,4789.45,355.19,3.37,9.8,Storm,0.77,30.05,1
2025-03-08,Hamburg,Singapore,Air,Textiles,14501.66,83.96,3.38,6.1,Rain,0.537,1.62,0
2024-05-07,Shanghai,Rotterdam,Air,Perishables,11657.01,99.28,2.68,3.4,Hurricane,0.947,6.14,1
2025-01-17,Shanghai,Los Angeles,Road,Textiles,879.85,235.94,3.68,4.7,Storm,0.842,1.95,1
2024-07-13,Antwerp,Dubai,Air,Automotive,5958.72,404.17,3.25,0.6,Storm,0.656,0.5,1
2025-07-13,Los Angeles,Hamburg,Air,Perishables,9200.3,152.23,4.28,6.8,Clear,0.986,0.5,1
2025-11-19,Antwerp,Busan,Road,Automotive,3982.11,28.5,2.26,2.9,Clear,0.943,2.38,0
2025-07-28,Shanghai,Antwerp,Rail,Textiles,2522.66,218.26,1.29,8.3,Storm,0.66,6.61,1
2025-01-10,Rotterdam,Busan,Road,Pharmaceuticals,9503.46,206.06,3.27,6.3,Storm,0.563,22.34,1
2024-08-03,Los Angeles,Dubai,Road,Electronics,3587.98,498.84,4.36,2.2,Hurricane,0.523,19.23,1
2025-01-20,Dubai,Singapore,Road,Automotive,2410.07,289.46,3.27,2.1,Storm,0.735,5.25,1
2025-03-17,Singapore,Marseille,Air,Perishables,14538.8,433.54,2.73,4.5,Fog,0.653,1.29,1
2024-02-01,Los Angeles,Rotterdam,Rail,Perishables,7478.53,214.93,3.12,0.3,Fog,0.706,8.51,0
2024-03-08,Los Angeles,Marseille,Rail,Perishables,4943.02,422.51,2.81,8.7,Clear,0.83,5.21,1
2024-03-19,Singapore,Marseille,Rail,Electronics,1107.77,462.4,2.53,8.9,Storm,0.862,3.07,1
2024-07-29,Antwerp,Shanghai,Road,Automotive,10543.08,484.44,4.16,8.3,Storm,0.952,26.69,0
2024-11-20,Hamburg,Marseille,Sea,Textiles,14958.31,26.56,2.47,3.4,Fog,0.514,36.24,0
2025-01-25,Busan,Hamburg,Sea,Automotive,8329.79,263.98,3.03,2.8,Clear,0.863,13.65,0
2024-02-25,Antwerp,Hamburg,Air,Automotive,8015.78,28.25,4.31,4.7,Hurricane,0.964,3.64,1
2025-01-31,Antwerp,Busan,Road,Textiles,5238.52,429.09,1.25,1.9,Hurricane,0.619,27.15,1
2024-03-17,Hamburg,Busan,Sea,Automotive,9128.63,25.88,4.29,4.7,Rain,0.551,18.08,1
2025-07-13,Los Angeles,Busan,Road,Textiles,740.59,432.1,4.23,9.9,Storm,0.88,2.26,1
2025-01-08,Antwerp,Los Angeles,Sea,Perishables,7533.87,211.8,3.48,3.5,Clear,0.873,12.52,1
2025-11-01,Los Angeles,Shanghai,Rail,Automotive,2841.14,57.01,1.47,3.4,Rain,0.958,2.21,0
2025-07-19,Busan,Antwerp,Sea,Textiles,9020.0,53.65,3.52,9.1,Clear,0.688,18.71,0
2024-06-28,Busan,Singapore,Rail,Automotive,4250.0,249.29,4.42,9.6,Fog,0.927,6.65,1
2025-12-02,Antwerp,Busan,Air,Electronics,868.58,211.43,2.0,6.7,Hurricane,0.974,0.93,1
2024-09-10,Los Angeles,Antwerp,Sea,Textiles,5970.62,25.45,2.08,7.5,Clear,0.547,10.76,0
2025-10-31,Busan,Hamburg,Rail,Perishables,8198.6,37.11,3.15,2.8,Fog,0.881,10.69,0
2025-10-23,Antwerp,Marseille,Rail,Electronics,14726.58,110.44,1.78,4.7,Rain,0.864,15.47,1
2025-11-22,Hamburg,Shanghai,Sea,Perishables,13465.77,291.21,3.37,7.7,Clear,0.886,25.95,1
2024-02-22,Los Angeles,Hamburg,Air,Textiles,3059.66,371.26,2.24,9.8,Clear,0.505,0.5,0
2024-03-10,Los Angeles,Hamburg,Road,Textiles,6180.27,40.81,3.08,4.1,Fog,0.684,6.29,0
2024-04-01,Shanghai,Antwerp,Air,Electronics,13330.4,252.71,1.56,3.9,Hurricane,0.982,6.87,1
2025-04-04,Singapore,Los Angeles,Road,Automotive,546.66,25.18,1.96,1.6,Hurricane,0.903,3.1,1
2024-02-13,Los Angeles,Busan,Road,Pharmaceuticals,620.64,220.94,2.29,2.8,Rain,0.727,1.3,1
2025-11-02,Rotterdam,Busan,Sea,Perishables,6185.36,72.77,2.24,8.0,Hurricane,0.521,95.97,1
2025-05-10,Los Angeles,Busan,Sea,Electronics,13852.21,141.46,3.95,7.2,Clear,0.683,26.14,0
2025-08-24,Los Angeles,Marseille,Rail,Perishables,5071.71,433.43,3.76,3.9,Hurricane,0.621,33.75,1
2025-01-28,Rotterdam,Marseille,Air,Pharmaceuticals,8869.4,240.59,3.21,7.9,Storm,0.837,1.69,1
2025-06-01,Shanghai,Rotterdam,Air,Textiles,14275.9,137.46,3.79,5.6,Storm,0.862,3.27,1
2025-10-27,Shanghai,Singapore,Air,Electronics,13154.59,385.85,2.74,1.0,Storm,0.976,2.41,1
2025-09-09,Antwerp,Busan,Air,Electronics,3212.13,323.32,2.0,9.0,Storm,0.773,0.5,1
2024-08-25,Shanghai,Los Angeles,Air,Textiles,5881.14,61.02,4.35,3.4,Storm,0.63,0.5,1
2025-06-05,Los Angeles,Dubai,Road,Electronics,6552.46,280.05,4.48,2.7,Hurricane,0.655,35.77,1
2024-03-21,Rotterdam,Busan,Sea,Textiles,3067.69,259.21,1.85,6.8,Fog,0.633,8.46,0
2024-09-29,Rotterdam,Marseille,Road,Automotive,10538.01,259.66,3.32,4.7,Fog,0.974,11.88,1
2024-12-29,Singapore,Dubai,Sea,Textiles,13765.27,443.41,3.1,9.0,Fog,0.667,41.68,0
2025-09-13,Antwerp,Singapore,Air,Perishables,2238.42,10.79,1.25,0.2,Hurricane,0.618,0.89,1
2024-03-28,Los Angeles,Busan,Road,Textiles,3493.11,482.84,2.32,2.6,Rain,0.868,3.45,0
2024-09-22,Los Angeles,Shanghai,Air,Perishables,4404.03,9.73,3.68,8.3,Fog,0.934,0.5,1
2025-03-16,Singapore,Dubai,Sea,Pharmaceuticals,9984.92,392.75,2.38,5.4,Storm,0.756,52.75,1
2025-11-28,Hamburg,Busan,Air,Pharmaceuticals,8459.19,98.59,3.46,8.6,Fog,0.711,0.5,1
2024-04-02,Los Angeles,Shanghai,Sea,Textiles,12934.65,88.22,3.09,7.6,Rain,0.72,29.13,0
2024-11-24,Antwerp,Marseille,Rail,Electronics,13500.33,360.44,2.76,0.1,Storm,0.978,28.13,1
2025-10-26,Hamburg,Dubai,Air,Perishables,9794.0,445.26,1.23,4.9,Fog,0.842,0.63,0
2024-01-03,Rotterdam,Antwerp,Air,Textiles,867.55,92.84,4.32,5.8,Hurricane,0.984,0.87,1
2024-09-03,Singapore,Antwerp,Rail,Pharmaceuticals,4219.69,192.36,2.68,6.6,Clear,0.899,3.71,1
2024-06-07,Los Angeles,Hamburg,Rail,Electronics,12101.03,465.07,1.61,0.1,Hurricane,0.992,67.54,1
2025-06-27,Shanghai,Hamburg,Sea,Perishables,9837.99,314.39,3.13,6.5,Fog,0.535,28.18,0
2024-08-20,Antwerp,Singapore,Rail,Pharmaceuticals,14287.52,399.43,1.42,8.6,Rain,0.651,16.85,1
2024-05-26,Shanghai,Los Angeles,Rail,Automotive,12153.25,228.37,1.54,6.7,Rain,0.665,14.04,1
2025-09-21,Singapore,Antwerp,Rail,Electronics,11096.9,20.99,3.67,8.5,Rain,0.76,12.69,0
2024-08-08,Shanghai,Antwerp,Road,Pharmaceuticals,2764.92,227.68,3.1,3.3,Storm,0.525,5.39,0
2024-12-02,Busan,Hamburg,Rail,Automotive,4227.41,46.83,2.08,5.9,Clear,0.775,3.67,0
2024-01-05,Hamburg,Antwerp,Rail,Electronics,11583.12,286.34,4.28,5.7,Rain,0.708,12.5,0
2025-12-19,Antwerp,Hamburg,Air,Textiles,10121.29,73.01,2.76,9.3,Clear,0.939,0.92,1
2024-04-28,Hamburg,Antwerp,Road,Automotive,3268.44,309.55,3.88,3.3,Storm,0.51,6.79,0
2024-01-17,Rotterdam,Los Angeles,Air,Perishables,13238.48,324.11,4.5,2.8,Storm,0.824,2.07,1
2025-06-05,Busan,Rotterdam,Air,Electronics,9539.39,456.99,4.47,6.2,Storm,0.907,2.12,1
2024-06-28,Singapore,Shanghai,Sea,Textiles,3628.24,389.16,3.41,9.7,Rain,0.871,8.62,1
2025-11-02,Antwerp,Hamburg,Air,Automotive,14650.17,1.71,2.52,6.8,Rain,0.684,1.95,0
2024-03-17,Antwerp,Rotterdam,Air,Textiles,7025.85,471.36,2.14,1.4,Rain,0.807,0.5,0
2025-09-21,Antwerp,Los Angeles,Road,Electronics,2218.29,103.9,2.43,0.1,Fog,0.692,1.84,1
2024-08-28,Busan,Antwerp,Rail,Pharmaceuticals,8288.04,337.94,3.93,2.4,Storm,0.822,19.43,1
2025-02-28,Busan,Dubai,Sea,Perishables,2998.64,341.57,3.21,8.4,Storm,0.747,17.22,1
2024-01-01,Rotterdam,Dubai,Air,Perishables,941.72,186.36,3.15,7.9,Fog,0.757,0.5,0
2024-03-17,Hamburg,Los Angeles,Road,Electronics,4388.53,170.95,4.22,4.4,Storm,0.716,10.07,0
2025-11-21,Shanghai,Hamburg,Road,Textiles,3477.33,64.53,4.26,1.5,Storm,0.872,7.12,1
2025-02-10,Los Angeles,Dubai,Air,Pharmaceuticals,874.27,331.27,2.73,6.8,Hurricane,0.759,0.5,1
2025-02-18,Shanghai,Singapore,Road,Textiles,12196.64,105.43,2.34,0.5,Hurricane,0.615,59.43,1
2024-10-25,Hamburg,Antwerp,Sea,Perishables,13221.58,346.91,1.58,4.5,Clear,0.628,22.94,1
2024-09-15,Hamburg,Shanghai,Road,Textiles,10354.89,272.51,2.1,0.8,Storm,0.827,18.91,0
2025-07-23,Hamburg,Rotterdam,Sea,Perishables,10905.17,395.47,3.44,3.6,Hurricane,0.592,143.58,1
2025-12-21,Singapore,Shanghai,Sea,Pharmaceuticals,14288.46,232.88,1.69,3.4,Storm,0.91,70.76,0
2024-12-02,Rotterdam,Dubai,Sea,Textiles,11670.91,473.98,4.22,0.8,Rain,0.545,20.27,0
2025-12-06,Busan,Singapore,Air,Electronics,6241.09,348.05,4.13,0.2,Hurricane,0.734,2.5,1
2025-06-15,Dubai,Shanghai,Air,Pharmaceuticals,3429.23,459.22,3.59,6.3,Clear,0.965,0.75,0
2025-01-23,Antwerp,Singapore,Rail,Pharmaceuticals,11531.38,417.25,2.43,4.6,Hurricane,0.864,78.49,1
2024-10-14,Hamburg,Shanghai,Air,Pharmaceuticals,9921.93,206.11,3.3,1.9,Storm,0.7,1.91,1
2025-11-15,Busan,Singapore,Sea,Electronics,2622.42,401.8,4.26,1.8,Rain,0.689,5.01,0
2025-09-02,Dubai,Hamburg,Rail,Textiles,10644.77,86.38,2.3,4.3,Rain,0.762,11.19,0
2025-04-30,Singapore,Marseille,Road,Perishables,13320.99,5.24,3.44,9.6,Rain,0.629,13.88,0
2025-12-23,Los Angeles,Dubai,Road,Pharmaceuticals,1761.31,255.35,3.96,8.9,Rain,0.669,2.67,1
2025-07-29,Antwerp,Hamburg,Sea,Perishables,10142.28,302.93,2.63,2.0,Hurricane,0.846,124.62,1
2024-03-10,Hamburg,Rotterdam,Rail,Automotive,4643.5,249.44,3.12,4.8,Clear,0.866,4.35,1
2024-06-25,Shanghai,Dubai,Rail,Electronics,13812.11,92.61,1.24,5.2,Clear,0.532,11.85,1
2024-10-10,Rotterdam,Hamburg,Road,Automotive,5170.15,409.93,4.15,4.3,Fog,0.675,6.16,1
2024-02-28,Los Angeles,Shanghai,Sea,Pharmaceuticals,10798.52,387.56,3.41,6.0,Clear,0.58,19.16,0
2024-08-08,Singapore,Shanghai,Air,Electronics,10025.85,290.29,1.22,3.2,Rain,0.729,1.0,0
2025-10-17,Hamburg,Singapore,Air,Textiles,11679.02,23.53,3.93,5.9,Hurricane,0.816,6.92,1
2024-02-19,Los Angeles,Dubai,Sea,Automotive,2818.26,396.03,1.64,6.7,Clear,0.66,4.46,1
2025-03-24,Shanghai,Rotterdam,Road,Electronics,1471.12,484.75,2.96,9.2,Clear,0.932,0.85,1
2025-09-02,Busan,Singapore,Rail,Pharmaceuticals,4821.96,257.5,1.9,6.1,Rain,0.854,5.35,0
2024-04-07,Singapore,Rotterdam,Air,Pharmaceuticals,11517.44,15.74,3.63,8.7,Rain,0.87,0.5,1
2025-02-08,Los Angeles,Hamburg,Road,Pharmaceuticals,1927.15,462.25,4.34,9.2,Storm,0.968,5.14,1
2025-10-26,Singapore,Rotterdam,Rail,Pharmaceuticals,5215.26,314.62,2.79,2.1,Storm,0.694,12.14,1
2024-04-09,Shanghai,Singapore,Road,Textiles,11573.54,210.21,3.38,7.3,Clear,0.916,9.66,1
2025-11-10,Singapore,Antwerp,Road,Automotive,3137.96,117.28,3.69,9.3,Hurricane,0.948,21.95,1
2024-05-14,Los Angeles,Antwerp,Road,Electronics,12964.86,267.26,4.4,4.9,Rain,0.947,11.62,0
2025-03-27,Dubai,Los Angeles,Road,Automotive,825.8,359.06,1.91,8.8,Storm,0.944,2.19,1
2024-03-15,Busan,Shanghai,Rail,Textiles,8393.0,33.1,2.11,6.4,Storm,0.863,23.75,1
2024-10-22,Antwerp,Busan,Air,Perishables,10730.84,228.02,4.09,2.1,Fog,0.598,1.11,0
2025-11-16,Antwerp,Shanghai,Road,Automotive,5867.3,455.06,2.25,9.5,Clear,0.89,4.54,1
2024-10-07,Singapore,Marseille,Air,Perishables,13349.48,319.11,4.01,4.4,Clear,0.646,0.5,0
2025-09-11,Rotterdam,Singapore,Road,Automotive,8305.81,187.6,1.5,3.0,Clear,0.946,5.39,1
2024-10-18,Singapore,Dubai,Road,Textiles,9174.27,223.94,1.36,6.4,Clear,0.805,7.88,0
2024-07-31,Singapore,Hamburg,Sea,Perishables,10926.17,453.97,1.69,5.4,Clear,0.858,18.93,0
2025-07-30,Dubai,Shanghai,Rail,Textiles,9945.6,10.81,2.23,5.9,Fog,0.909,14.22,0
2025-10-26,Los Angeles,Shanghai,Air,Pharmaceuticals,3943.44,473.64,1.74,3.5,Fog,0.747,0.67,1
2025-12-21,Hamburg,Singapore,Sea,Automotive,9213.71,30.03,1.27,1.4,Rain,0.991,15.53,0
2025-01-27,Dubai,Marseille,Road,Automotive,4380.09,468.84,3.61,5.1,Rain,0.937,3.27,0
2024-05-18,Hamburg,Rotterdam,Sea,Pharmaceuticals,4106.36,165.44,3.47,9.7,Rain,0.507,9.02,1
2024-06-26,Hamburg,Busan,Sea,Textiles,14383.0,274.26,1.2,9.0,Clear,0.858,28.55,1
2025-01-14,Los Angeles,Marseille,Rail,Textiles,9000.33,331.77,2.32,4.6,Storm,0.891,23.55,1
2025-05-27,Antwerp,Busan,Rail,Electronics,9443.36,32.7,4.48,7.5,Fog,0.775,12.95,0
2025-05-27,Rotterdam,Hamburg,Sea,Electronics,13850.03,359.51,2.33,2.1,Clear,0.505,21.56,0
2024-05-02,Busan,Los Angeles,Sea,Electronics,3953.65,458.46,2.14,3.5,Clear,0.598,6.17,0
2024-02-15,Shanghai,Los Angeles,Sea,Pharmaceuticals,4029.25,487.79,3.2,5.2,Fog,0.56,10.0,0
2025-03-26,Dubai,Singapore,Road,Perishables,7115.43,25.84,1.82,0.1,Clear,0.95,3.58,0
2025-03-30,Los Angeles,Busan,Sea,Electronics,7056.89,381.21,3.7,7.3,Hurricane,0.561,107.11,1
2025-08-01,Rotterdam,Singapore,Air,Electronics,14670.62,177.6,2.06,8.9,Hurricane,0.787,8.49,1
2024-04-25,Antwerp,Busan,Air,Automotive,10869.31,55.7,2.3,2.7,Hurricane,0.63,5.95,1
2025-02-09,Singapore,Hamburg,Road,Electronics,825.18,175.79,1.32,9.5,Fog,0.955,0.63,1
2024-05-01,Busan,Antwerp,Air,Pharmaceuticals,10324.36,207.8,1.7,1.2,Hurricane,0.538,4.91,1
2024-05-03,Antwerp,Busan,Rail,Textiles,12063.95,414.5,1.49,6.7,Clear,0.607,10.61,1
2025-10-20,Hamburg,Rotterdam,Sea,Pharmaceuticals,8119.32,234.46,2.43,0.3,Hurricane,0.819,91.05,1
2024-12-17,Singapore,Hamburg,Sea,Textiles,7287.0,138.45,3.33,4.9,Hurricane,0.511,100.72,1
2024-03-02,Rotterdam,Antwerp,Air,Electronics,4484.69,288.89,2.63,5.1,Clear,0.557,0.5,1
2025-07-29,Busan,Shanghai,Air,Perishables,10179.47,348.81,1.21,5.2,Hurricane,0.804,5.22,1
2024-02-25,Singapore,Busan,Sea,Pharmaceuticals,2921.99,103.79,3.05,8.7,Clear,0.935,6.53,0
2024-10-17,Busan,Los Angeles,Rail,Perishables,7548.89,404.68,4.0,5.5,Rain,0.683,7.34,0
2025-04-28,Dubai,Antwerp,Sea,Pharmaceuticals,14938.15,136.66,4.15,8.2,Storm,0.904,87.94,1
2025-05-11,Los Angeles,Singapore,Air,Automotive,13672.3,213.08,2.77,8.0,Rain,0.726,1.46,1
2024-07-23,Rotterdam,Shanghai,Sea,Perishables,2417.9,258.9,2.57,0.8,Rain,0.913,4.52,0
2024-11-25,Rotterdam,Marseille,Road,Electronics,11590.81,341.9,2.31,1.2,Fog,0.683,10.41,1
2025-10-10,Los Angeles,Singapore,Rail,Automotive,3322.03,2.91,3.33,5.5,Clear,0.829,2.82,1
2025-06-26,Rotterdam,Shanghai,Sea,Electronics,663.89,278.85,3.74,4.1,Clear,0.938,0.86,0
2024-09-08,Shanghai,Dubai,Sea,Pharmaceuticals,1231.04,405.8,2.02,0.3,Rain,0.776,2.08,0
2024-02-27,Dubai,Singapore,Rail,Automotive,9949.17,189.97,1.82,7.1,Hurricane,0.863,74.66,1
2025-08-13,Singapore,Shanghai,Air,Perishables,2773.78,336.08,3.32,7.0,Storm,0.896,0.5,0
2025-03-22,Busan,Dubai,Road,Textiles,2165.13,377.66,4.11,2.9,Clear,0.846,1.72,0
2025-07-10,Antwerp,Marseille,Road,Electronics,11158.53,324.5,4.15,9.4,Rain,0.811,12.39,1
2024-04-07,Busan,Dubai,Road,Textiles,5740.35,442.62,1.87,1.1,Rain,0.876,3.69,0
2024-02-13,Dubai,Antwerp,Air,Automotive,12150.5,410.5,3.12,7.8,Hurricane,0.542,7.29,1
2024-04-05,Antwerp,Marseille,Rail,Perishables,3159.37,106.66,1.25,8.5,Hurricane,0.95,25.5,1
2025-06-16,Rotterdam,Marseille,Sea,Automotive,13611.53,277.61,1.84,8.8,Hurricane,0.91,217.49,1
2024-04-20,Dubai,Singapore,Air,Automotive,3528.05,361.03,3.47,6.0,Fog,0.804,0.5,1
2025-05-25,Antwerp,Dubai,Sea,Textiles,10258.02,61.36,4.21,2.7,Hurricane,0.928,129.12,1
2025-01-17,Shanghai,Los Angeles,Rail,Automotive,1911.82,380.68,4.44,1.0,Clear,0.843,0.9,0
2025-07-02,Shanghai,Hamburg,Road,Textiles,7515.14,407.77,2.93,0.7,Hurricane,0.72,37.35,1
2024-12-13,Singapore,Hamburg,Air,Automotive,8227.89,124.66,1.88,2.3,Hurricane,0.544,3.33,1
2025-10-10,Singapore,Shanghai,Air,Electronics,9888.38,422.82,2.44,4.8,Fog,0.599,1.4,1
2025-07-07,Hamburg,Dubai,Sea,Automotive,12658.13,117.57,1.87,7.2,Storm,0.947,71.94,1
2025-07-15,Singapore,Shanghai,Road,Perishables,1499.89,455.88,2.21,6.6,Rain,0.871,0.5,1
2025-05-03,Busan,Dubai,Air,Perishables,1409.0,106.39,4.14,4.4,Fog,0.602,0.5,1
2024-08-28,Busan,Hamburg,Air,Pharmaceuticals,10416.12,402.14,1.45,7.5,Hurricane,0.504,6.32,1
2024-02-16,Los Angeles,Marseille,Road,Textiles,5672.92,164.61,1.96,2.4,Storm,0.887,11.04,0
2024-10-20,Dubai,Rotterdam,Rail,Pharmaceuticals,6629.57,354.05,1.78,8.5,Rain,0.739,7.88,0
2025-10-02,Busan,Dubai,Sea,Electronics,4808.26,44.62,3.1,4.9,Fog,0.741,13.52,0
2025-07-30,Rotterdam,Dubai,Air,Pharmaceuticals,1505.74,86.06,3.2,4.0,Rain,0.688,0.5,0
2025-09-11,Shanghai,Los Angeles,Sea,Electronics,1348.99,406.17,1.5,7.3,Storm,0.554,7.12,1
2024-09-13,Shanghai,Busan,Road,Textiles,9942.88,343.36,1.47,8.4,Hurricane,0.83,66.58,1
2024-03-21,Dubai,Singapore,Sea,Pharmaceuticals,12302.57,480.81,1.62,7.9,Clear,0.854,23.96,1
2025-07-21,Antwerp,Shanghai,Road,Automotive,14196.91,32.74,1.26,9.1,Fog,0.935,17.75,0
2025-06-06,Shanghai,Los Angeles,Rail,Textiles,10887.76,376.74,2.64,8.5,Rain,0.58,12.87,1
2025-08-30,Busan,Los Angeles,Air,Automotive,7705.97,373.48,3.82,6.4,Storm,0.883,1.89,1
2025-11-16,Shanghai,Hamburg,Air,Electronics,6229.4,281.12,1.51,7.1,Hurricane,0.89,3.04,1
2024-07-15,Dubai,Busan,Rail,Textiles,12907.6,293.53,1.5,5.0,Clear,0.836,10.74,0
2025-05-26,Antwerp,Dubai,Road,Pharmaceuticals,13980.62,300.8,3.52,9.0,Clear,0.75,12.52,1
2024-02-17,Shanghai,Los Angeles,Road,Pharmaceuticals,7388.95,34.25,4.5,3.2,Storm,0.627,14.8,1
2024-01-15,Los Angeles,Shanghai,Rail,Automotive,10742.39,493.03,1.86,7.6,Clear,0.676,10.73,0
2024-05-20,Hamburg,Antwerp,Sea,Electronics,2577.58,468.94,4.45,5.6,Storm,0.975,12.85,1
2024-02-16,Rotterdam,Shanghai,Sea,Perishables,7079.95,282.91,2.54,0.2,Fog,0.609,14.77,0
2025-04-15,Shanghai,Rotterdam,Sea,Electronics,2080.7,53.08,3.5,3.7,Storm,0.814,9.9,1
2025-01-02,Dubai,Rotterdam,Sea,Textiles,4252.31,312.07,3.72,7.2,Storm,0.531,25.25,1
2025-01-08,Busan,Shanghai,Road,Automotive,14797.02,174.56,2.5,4.7,Fog,0.546,16.06,0
2024-09-02,Shanghai,Hamburg,Air,Automotive,8550.41,182.34,4.09,5.1,Hurricane,0.611,3.97,1
2024-09-19,Busan,Dubai,Air,Electronics,2488.09,204.54,1.58,1.8,Fog,0.63,0.5,0
2025-09-20,Antwerp,Rotterdam,Rail,Electronics,4398.38,475.52,1.57,0.5,Rain,0.934,4.11,0
2025-03-20,Rotterdam,Shanghai,Sea,Textiles,12426.79,162.08,2.89,3.8,Storm,0.593,61.34,0
2025-09-25,Shanghai,Rotterdam,Road,Pharmaceuticals,1314.55,188.78,2.25,6.8,Rain,0.895,1.36,0
2025-11-01,Dubai,Antwerp,Rail,Electronics,1163.26,346.27,1.62,9.9,Hurricane,0.904,9.76,1
2025-12-21,Busan,Hamburg,Road,Perishables,9758.63,314.48,2.6,9.5,Storm,0.977,25.14,1
2025-12-13,Rotterdam,Busan,Road,Textiles,936.51,303.27,1.48,4.0,Hurricane,0.746,4.8,1
2025-03-28,Busan,Marseille,Air,Textiles,12247.34,38.3,2.84,7.4,Storm,0.974,2.92,0
2025-05-13,Antwerp,Busan,Sea,Perishables,6327.36,478.15,4.05,5.8,Clear,0.893,11.72,0
2025-10-22,Singapore,Marseille,Road,Perishables,13858.96,466.13,1.51,7.5,Clear,0.964,11.06,1
2024-03-15,Los Angeles,Antwerp,Sea,Pharmaceuticals,6775.83,13.85,2.58,7.2,Storm,0.951,38.21,1
